file_name,mse_avg,mse_std,r2_avg,r2_std,mse,r2,best_model_filename,best_r2
Radiomic_Features_CaPTk_segm_DTI_RD_ED.csv,138706.8484375,52276.03015613043,-0.1916800022125244,0.40985478883789583,"[58387.203125, 129199.8359375, 203639.625, 115124.84375, 187182.734375]","[-0.9875284433364868, -0.09372329711914062, 0.005647063255310059, 0.18649685382843018, -0.06929218769073486]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_RD_ED.csv.h5,0.18649685382843018
Radiomic_Features_CaPTk_segm_DTI_AD_ED.csv,155709.3265625,46887.02145382489,-0.5010216712951661,0.8626294594341923,"[94064.453125, 146713.703125, 207375.375, 119036.1953125, 211356.90625]","[-2.2019991874694824, -0.24198448657989502, -0.012594223022460938, 0.15885818004608154, -0.20738863945007324]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_AD_ED.csv.h5,0.15885818004608154
Radiomic_Features_CaPTk_segm_FLAIR_ET.csv,195000.746875,47210.4780010015,-0.26214072704315183,0.23037842797219746,"[135590.40625, 186293.3125, 218207.53125, 272190.53125, 162721.953125]","[-0.16055989265441895, -0.5506755113601685, -0.15834474563598633, -0.5012474060058594, 0.06012392044067383]",best_linear_model_for_Radiomic_Features_CaPTk_segm_FLAIR_ET.csv.h5,0.06012392044067383
Radiomic_Features_CaPTk_segm_DTI_AD_ET.csv,149755.3046875,46083.441398154275,-0.42007620334625245,0.7829199722850747,"[87427.8984375, 108699.75, 215632.65625, 166928.09375, 170088.125]","[-1.9760875701904297, 0.07981735467910767, -0.052913784980773926, -0.17955875396728516, 0.028361737728118896]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_AD_ET.csv.h5,0.07981735467910767
Radiomic_Features_CaPTk_segm_DSC_ap-rCBV_ED.csv,113832.9734375,26674.540265308537,-0.33735276460647584,0.7574627692614129,"[101211.0625, 101381.9765625, 149219.328125, 77547.984375, 139804.515625]","[0.53214430809021, -1.6663684844970703, -0.30836403369903564, 0.23352640867233276, -0.4777020215988159]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DSC_ap-rCBV_ED.csv.h5,0.53214430809021
Radiomic_Features_CaPTk_automaticsegm_FLAIR_ED.csv,128180.721875,18093.35589439546,-0.08106224536895752,0.13921150671033392,"[123205.5703125, 150142.5, 128512.21875, 141654.296875, 97389.0234375]","[0.1082758903503418, -0.32287001609802246, -0.030866146087646484, -0.0745842456817627, -0.08526670932769775]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_FLAIR_ED.csv.h5,0.1082758903503418
Radiomic_Features_CaPTk_segm_T1GD_NC.csv,202990.990625,24334.07623127799,-0.23733913898468018,0.10317132743819502,"[185307.9375, 193031.890625, 221289.9375, 240604.6875, 174720.5]","[-0.205541729927063, -0.25287485122680664, -0.16242444515228271, -0.42818641662597656, -0.13766825199127197]",best_linear_model_for_Radiomic_Features_CaPTk_segm_T1GD_NC.csv.h5,-0.13766825199127197
Radiomic_Features_CaPTk_segm_DTI_FA_NC.csv,128777.41015625,76188.10173127847,-0.1796524167060852,0.16281042819927305,"[68185.1796875, 63731.03515625, 263734.125, 86276.8671875, 161959.84375]","[0.005995452404022217, -0.40793585777282715, -0.33880603313446045, -0.09034240245819092, -0.06717324256896973]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_FA_NC.csv.h5,0.005995452404022217
Radiomic_Features_CaPTk_segm_T1_NC.csv,202170.665625,4591.438547918987,-0.24015333652496337,0.09202185011864004,"[193044.765625, 203916.359375, 205382.375, 204062.84375, 204446.984375]","[-0.25587451457977295, -0.3235205411911011, -0.07886290550231934, -0.21128058433532715, -0.3312281370162964]",best_linear_model_for_Radiomic_Features_CaPTk_segm_T1_NC.csv.h5,-0.07886290550231934
Radiomic_Features_CaPTk_segm_DTI_FA_ET.csv,175721.7703125,61468.61867441559,-0.4704859972000122,0.36706994523436065,"[62462.0078125, 182578.34375, 213943.296875, 176406.65625, 243218.546875]","[-1.1262366771697998, -0.5455917119979858, -0.044664740562438965, -0.24653685092926025, -0.38940000534057617]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_FA_ET.csv.h5,-0.044664740562438965
Radiomic_Features_CaPTk_automaticsegm_FLAIR_ET.csv,126954.08125,15348.556977341048,-0.08882019519805909,0.0620653844700551,"[157149.671875, 115882.6796875, 120595.765625, 117282.5703125, 123859.71875]","[-0.024211406707763672, -0.17821431159973145, -0.14680540561676025, -0.03504157066345215, -0.05982828140258789]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_FLAIR_ET.csv.h5,-0.024211406707763672
Radiomic_Features_CaPTk_segm_DSC_PH_NC.csv,247016.578125,37067.60803766919,-0.35664303302764894,0.20518416538460557,"[213919.265625, 248234.515625, 298128.59375, 275973.15625, 198827.359375]","[-0.5662243366241455, -0.14999568462371826, -0.6420565843582153, -0.23299026489257812, -0.1919482946395874]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DSC_PH_NC.csv.h5,-0.14999568462371826
Radiomic_Features_CaPTk_automaticsegm_DSC_ap-rCBV_NC.csv,158066.90625,21253.763275654008,-0.06627600193023682,0.03903685666604736,"[155522.953125, 132481.015625, 151058.734375, 197211.921875, 154059.90625]","[-0.08316326141357422, -0.038070082664489746, -0.004682660102844238, -0.10932016372680664, -0.09614384174346924]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_DSC_ap-rCBV_NC.csv.h5,-0.004682660102844238
Radiomic_Features_CaPTk_segm_DTI_TR_ED.csv,154859.1890625,49857.0170237104,-0.4208969235420227,0.6665815326224926,"[79907.6015625, 155869.765625, 213010.5, 122111.59375, 203396.484375]","[-1.7200932502746582, -0.31949377059936523, -0.040109992027282715, 0.137126624584198, -0.16191422939300537]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_TR_ED.csv.h5,0.137126624584198
Radiomic_Features_CaPTk_automaticsegm_T1GD_NC.csv,143395.3,17432.538917980208,-0.036125349998474124,0.06361976192875657,"[171900.859375, 141170.25, 136373.328125, 118482.125, 149049.9375]","[0.014747560024261475, -0.158453106880188, -0.029468536376953125, 0.012728631496429443, -0.02018129825592041]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_T1GD_NC.csv.h5,0.014747560024261475
Radiomic_Features_CaPTk_segm_DTI_RD_ET.csv,164250.8046875,48446.54899229401,-0.5073797941207886,0.6658612759734127,"[81523.4921875, 182035.59375, 231550.453125, 167720.515625, 158423.96875]","[-1.7750988006591797, -0.5409970283508301, -0.13063883781433105, -0.18515825271606445, 0.0949939489364624]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DTI_RD_ET.csv.h5,0.0949939489364624
Radiomic_Features_CaPTk_segm_DSC_PH_ET.csv,186903.178125,54717.37878549672,-0.26417059898376466,0.42324691236822287,"[133111.34375, 159242.015625, 288402.40625, 196982.765625, 156777.359375]","[0.016569137573242188, -0.013724803924560547, -1.1035115718841553, -0.0770876407623291, -0.1430981159210205]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DSC_PH_ET.csv.h5,0.016569137573242188
Radiomic_Features_CaPTk_segm_DSC_PSR_NC.csv,228173.6375,55295.049050764086,-0.22048957347869874,0.10556585474841841,"[154110.671875, 259566.765625, 233485.515625, 310456.21875, 183249.015625]","[-0.12833166122436523, -0.20249462127685547, -0.2860102653503418, -0.3870534896850586, -0.09855782985687256]",best_linear_model_for_Radiomic_Features_CaPTk_segm_DSC_PSR_NC.csv.h5,-0.09855782985687256
Radiomic_Features_CaPTk_automaticsegm_DTI_AD_ET.csv,140960.8796875,25973.182887317394,0.038408207893371585,0.05087094503002511,"[190049.40625, 128643.0234375, 113290.9375, 134897.109375, 137923.921875]","[0.040293335914611816, 0.11447888612747192, -0.04172658920288086, 0.058537185192108154, 0.020458221435546875]",best_linear_model_for_Radiomic_Features_CaPTk_automaticsegm_DTI_AD_ET.csv.h5,0.11447888612747192
