file_name,mse_avg,mse_std,r2_avg,r2_std,mse,r2,best_r2
Radiomic_Features_CaPTk_automaticsegm_T1GD_NC.csv,138588.3957102567,15913.914209926268,-0.004001795238441086,0.08882068191127336,"[153954.56654627254, 137771.63516131547, 131132.57398849283, 113261.69960809285, 156821.50324710977]","[0.11760700127601664, -0.1305638123053705, 0.010093291632705781, 0.05622875996620125, -0.07337421676175859]",0.11760700127601664
Radiomic_Features_CaPTk_segm_DTI_RD_ET.csv,142232.06650662664,46539.49938740923,-0.38161772685808815,0.8489075710844616,"[89768.97514549673, 91068.95705545199, 210968.46753236986, 167621.88306810532, 151732.04973170932]","[-2.0557787047377123, 0.22906837880324382, -0.030138932369905724, -0.18446123072279574, 0.1332218547367291]",0.22906837880324382
Radiomic_Features_CaPTk_segm_DSC_PH_ET.csv,159003.4753951833,20807.24127180623,-0.06062973181596156,0.055092567395571834,"[150331.76215838917, 168337.56347631154, 131344.52608842042, 193393.8381915674, 151609.68706122803]","[-0.11065573562003994, -0.07162648169900288, 0.04201663493861174, -0.05746356766539806, -0.10541950903397868]",0.04201663493861174
Radiomic_Features_CaPTk_segm_DSC_PSR_NC.csv,210644.07516000382,56076.91175103369,-0.13869443948184562,0.1980942786114119,"[178977.18084230155, 223850.34251750496, 153179.17885383076, 313264.95931195957, 183948.71427442232]","[-0.3103935005600549, -0.03703129251787862, 0.15630739124733095, -0.3996021954384221, -0.10275260014020349]",0.15630739124733095
Radiomic_Features_CaPTk_automaticsegm_DTI_AD_ET.csv,150747.8305389975,28218.34422750927,-0.02600475004270717,0.028710698966794023,"[201039.8782937233, 153412.31435906494, 114797.6324438395, 140249.57219368604, 144239.75540467372]","[-0.015206082107255492, -0.05602167508673195, -0.05558076829140557, 0.021181778240578653, -0.024397002968721493]",0.021181778240578653
Radiomic_Features_CaPTk_automaticsegm_DTI_AD_NC.csv,144292.1748587333,19505.019645188167,-0.06534650538017832,0.04484263801816576,"[179062.60027841036, 151636.88563430065, 129374.31780167189, 125850.3317465939, 135536.73883268973]","[-0.05365186850157211, -0.08334007699566381, -0.10621316496276156, -0.10012207206721868, 0.01659465562632456]",0.01659465562632456
Radiomic_Features_CaPTk_segm_T2_NC.csv,181104.16693442297,19320.244173092273,-0.10717162971268468,0.11267683627498569,"[145638.21204272157, 185178.88316716158, 189283.48560751748, 204015.52468928436, 181404.7291654298]","[0.05253423365495169, -0.2019047726415104, 0.0057035692248178504, -0.21099968704379868, -0.18119149175788385]",0.05253423365495169
Radiomic_Features_CaPTk_segm_T1_ET.csv,176588.15923014286,46775.3791835804,-0.1384420348271575,0.20669734000772083,"[153748.36903295768, 125749.22006843543, 187879.7108653304, 261446.66972151387, 154116.8264624769]","[-0.3159794126056077, -0.04671635881116054, 0.002649272845735351, -0.44199047951605275, 0.10982680395129818]",0.10982680395129818
Radiomic_Features_CaPTk_automaticsegm_T2_NC.csv,148042.2011279366,18003.373811784815,-0.06936185852089638,0.05674618184983619,"[177308.46975095983, 125379.3716505114, 138394.48124095312, 140824.2985249761, 158304.38447228243]","[-0.01624625909154731, -0.02887201876990919, -0.04472612116538621, -0.17344100702785203, -0.08352388654978715]",-0.01624625909154731
Radiomic_Features_CaPTk_automaticsegm_DSC_PH_ET.csv,181722.5734646334,70365.28223492169,-0.14386149568755097,0.06209151527908476,"[253457.48647662386, 123367.6614457955, 111775.17090119477, 279693.4202411931, 140319.12825835973]","[-0.06364334399212024, -0.12177464337868482, -0.228844237640065, -0.1026131905772949, -0.20243206284958992]",-0.06364334399212024
Radiomic_Features_CaPTk_automaticsegm_DTI_RD_ET.csv,151109.50002088246,19581.00673169247,-0.04291175873864537,0.11104677462677197,"[189776.06944417904, 141225.54215920373, 136787.4826101878, 141176.58062221544, 146581.8252686263]","[0.041673614343037624, 0.027866607585782188, -0.257780608471581, 0.014712077639167598, -0.041030484789633226]",0.041673614343037624
Radiomic_Features_CaPTk_automaticsegm_DTI_TR_NC.csv,146590.65879442554,17417.5468625099,-0.08576039134843412,0.07362974491211371,"[174137.81503205537, 159863.37294603084, 128787.83516609014, 135007.34948718813, 135156.92134076322]","[-0.024673124929642798, -0.14211260691418715, -0.10119845397895455, -0.1801682443015753, 0.019350473382189204]",0.019350473382189204
Radiomic_Features_CaPTk_automaticsegm_T1GD_ED.csv,132794.53147550684,6161.017690983318,-0.1309273715704531,0.14879961430446748,"[131945.36583528513, 127172.23957271643, 135598.15432816057, 143080.44975716583, 126176.44788420622]","[0.0450200483096459, -0.12048451583038289, -0.08770645926812204, -0.08540302101496144, -0.40606291004844497]",0.0450200483096459
Radiomic_Features_CaPTk_automaticsegm_DSC_PH_NC.csv,166201.09597943793,23873.00724802314,-0.13876742938914866,0.1654264107388439,"[172113.35257950518, 152639.55007223642, 161058.25475931136, 208110.9891998937, 137083.33328624297]","[0.06300140825975598, -0.03623308347142529, -0.18158519324048106, -0.11205402210991378, -0.42696625638367913]",0.06300140825975598
